Wo,Vds,Temp,Nd,Mod index
-1.468057445818389,-1.216116548436718,-1.2244748361394056,-0.819161255833562,-0.4171342052198268
-1.468057445818389,-1.216116548436718,-1.2244748361394056,1.540023160967097,-0.40791378664068684
-1.468057445818389,-1.216116548436718,-1.2244748361394056,-0.9502270567669321,-0.4199710702382317
-1.468057445818389,-1.216116548436718,-1.2244748361394056,0.22936515163339719,-0.4105665542623116
-1.468057445818389,-1.216116548436718,0.0,-0.819161255833562,-0.4165220324043016
-1.468057445818389,-1.216116548436718,0.0,1.540023160967097,-0.40073865128222813
-1.468057445818389,-1.216116548436718,0.0,-0.9502270567669321,-0.412398776860098
-1.468057445818389,-1.216116548436718,0.0,0.22936515163339719,-0.4072268589690976
-1.468057445818389,-1.216116548436718,1.2244748361394056,-0.819161255833562,-0.40539033592026347
-1.468057445818389,-1.216116548436718,1.2244748361394056,1.540023160967097,-0.3985389631796139
-1.468057445818389,-1.216116548436718,1.2244748361394056,-0.9502270567669321,-0.40079187329846283
-1.468057445818389,-1.216116548436718,1.2244748361394056,0.22936515163339719,-0.3988152510185089
-1.468057445818389,-1.1406334523268526,-1.2244748361394056,-0.819161255833562,-0.41781855199229145
-1.468057445818389,-1.1406334523268526,-1.2244748361394056,1.540023160967097,-0.41178877416994963
-1.468057445818389,-1.1406334523268526,-1.2244748361394056,-0.9502270567669321,-0.4175015552690738
-1.468057445818389,-1.1406334523268526,-1.2244748361394056,0.22936515163339719,-0.4119594559765524
-1.468057445818389,-1.1406334523268526,0.0,-0.819161255833562,-0.41569348864416533
-1.468057445818389,-1.1406334523268526,0.0,1.540023160967097,-0.4055391223790232
-1.468057445818389,-1.1406334523268526,0.0,-0.9502270567669321,-0.41615720734203016
-1.468057445818389,-1.1406334523268526,0.0,0.22936515163339719,-0.40524087397947
-1.468057445818389,-1.1406334523268526,1.2244748361394056,-0.819161255833562,-0.4091683923641872
-1.468057445818389,-1.1406334523268526,1.2244748361394056,1.540023160967097,-0.39796451296029733
-1.468057445818389,-1.1406334523268526,1.2244748361394056,-0.9502270567669321,-0.4101501571314674
-1.468057445818389,-1.1406334523268526,1.2244748361394056,0.22936515163339719,-0.3929742525759679
-1.468057445818389,-1.0651503562169875,-1.2244748361394056,-0.819161255833562,-0.41845255301717016
-1.468057445818389,-1.0651503562169875,-1.2244748361394056,1.540023160967097,-0.4111552886839095
-1.468057445818389,-1.0651503562169875,-1.2244748361394056,-0.9502270567669321,-0.4187276851618982
-1.468057445818389,-1.0651503562169875,-1.2244748361394056,0.22936515163339719,-0.41055990277116616
-1.468057445818389,-1.0651503562169875,0.0,-0.819161255833562,-0.41644295713797175
-1.468057445818389,-1.0651503562169875,0.0,1.540023160967097,-0.4068694666204985
-1.468057445818389,-1.0651503562169875,0.0,-0.9502270567669321,-0.4191455310793237
-1.468057445818389,-1.0651503562169875,0.0,0.22936515163339719,-0.4134284772299641
-1.468057445818389,-1.0651503562169875,1.2244748361394056,-0.819161255833562,-0.411605895362932
-1.468057445818389,-1.0651503562169875,1.2244748361394056,1.540023160967097,-0.4029815730574056
-1.468057445818389,-1.0651503562169875,1.2244748361394056,-0.9502270567669321,-0.40829778667995187
-1.468057445818389,-1.0651503562169875,1.2244748361394056,0.22936515163339719,-0.40598184165655476
-1.468057445818389,-0.9896672601071222,-1.2244748361394056,-0.819161255833562,-0.42206419998912736
-1.468057445818389,-0.9896672601071222,-1.2244748361394056,1.540023160967097,-0.410754470734987
-1.468057445818389,-0.9896672601071222,-1.2244748361394056,-0.9502270567669321,-0.42260670072891854
-1.468057445818389,-0.9896672601071222,-1.2244748361394056,0.22936515163339719,-0.4177033872322694
-1.468057445818389,-0.9896672601071222,0.0,-0.819161255833562,-0.41896862340264795
-1.468057445818389,-0.9896672601071222,0.0,1.540023160967097,-0.41229416995039814
-1.468057445818389,-0.9896672601071222,0.0,-0.9502270567669321,-0.4184102582221907
-1.468057445818389,-0.9896672601071222,0.0,0.22936515163339719,-0.41276283562395544
-1.468057445818389,-0.9896672601071222,1.2244748361394056,-0.819161255833562,-0.41085460646479255
-1.468057445818389,-0.9896672601071222,1.2244748361394056,1.540023160967097,-0.40376272982283096
-1.468057445818389,-0.9896672601071222,1.2244748361394056,-0.9502270567669321,-0.41211955799156963
-1.468057445818389,-0.9896672601071222,1.2244748361394056,0.22936515163339719,-0.4062194483473551
-1.468057445818389,-0.914184163997257,-1.2244748361394056,-0.819161255833562,-0.42309433468159247
-1.468057445818389,-0.914184163997257,-1.2244748361394056,1.540023160967097,-0.41496837750105675
-1.468057445818389,-0.914184163997257,-1.2244748361394056,-0.9502270567669321,-0.419576738540357
-1.468057445818389,-0.914184163997257,-1.2244748361394056,0.22936515163339719,-0.41796692106297445
-1.468057445818389,-0.914184163997257,0.0,-0.819161255833562,-0.4186839505003844
-1.468057445818389,-0.914184163997257,0.0,1.540023160967097,-0.4116371952710194
-1.468057445818389,-0.914184163997257,0.0,-0.9502270567669321,-0.4233602492633647
-1.468057445818389,-0.914184163997257,0.0,0.22936515163339719,-0.41492508447067106
-1.468057445818389,-0.914184163997257,1.2244748361394056,-0.819161255833562,-0.41602652409497726
-1.468057445818389,-0.914184163997257,1.2244748361394056,1.540023160967097,-0.4052659405326038
-1.468057445818389,-0.914184163997257,1.2244748361394056,-0.9502270567669321,-0.4144838629185261
-1.468057445818389,-0.914184163997257,1.2244748361394056,0.22936515163339719,-0.41075979301667886
-1.468057445818389,-0.8387010678873917,-1.2244748361394056,-0.819161255833562,-0.4220234195233941
-1.468057445818389,-0.8387010678873917,-1.2244748361394056,1.540023160967097,-0.41709590865999
-1.468057445818389,-0.8387010678873917,-1.2244748361394056,-0.9502270567669321,-0.42402916902753396
-1.468057445818389,-0.8387010678873917,-1.2244748361394056,0.22936515163339719,-0.414998843238631
-1.468057445818389,-0.8387010678873917,0.0,-0.819161255833562,-0.41927789568117046
-1.468057445818389,-0.8387010678873917,0.0,1.540023160967097,-0.4134558459994492
-1.468057445818389,-0.8387010678873917,0.0,-0.9502270567669321,-0.4196517022935844
-1.468057445818389,-0.8387010678873917,0.0,0.22936515163339719,-0.40598237155245
-1.468057445818389,-0.8387010678873917,1.2244748361394056,-0.819161255833562,-0.4170920214156275
-1.468057445818389,-0.8387010678873917,1.2244748361394056,1.540023160967097,-0.4084684782299225
-1.468057445818389,-0.8387010678873917,1.2244748361394056,-0.9502270567669321,-0.4126759060779344
-1.468057445818389,-0.8387010678873917,1.2244748361394056,0.22936515163339719,-0.40876784056620996
-1.468057445818389,-0.7632179717775265,-1.2244748361394056,-0.819161255833562,-0.4228855863465482
-1.468057445818389,-0.7632179717775265,-1.2244748361394056,1.540023160967097,-0.4194734910188123
-1.468057445818389,-0.7632179717775265,-1.2244748361394056,-0.9502270567669321,-0.4212404979535667
-1.468057445818389,-0.7632179717775265,-1.2244748361394056,0.22936515163339719,-0.42110595248051746
-1.468057445818389,-0.7632179717775265,0.0,-0.819161255833562,-0.4207280673934944
-1.468057445818389,-0.7632179717775265,0.0,1.540023160967097,-0.41078572391531903
-1.468057445818389,-0.7632179717775265,0.0,-0.9502270567669321,-0.4228128685748877
-1.468057445818389,-0.7632179717775265,0.0,0.22936515163339719,-0.4200362532889968
-1.468057445818389,-0.7632179717775265,1.2244748361394056,-0.819161255833562,-0.4184251972340215
-1.468057445818389,-0.7632179717775265,1.2244748361394056,1.540023160967097,-0.410493458625906
-1.468057445818389,-0.7632179717775265,1.2244748361394056,-0.9502270567669321,-0.4146588197006374
-1.468057445818389,-0.7632179717775265,1.2244748361394056,0.22936515163339719,-0.40852162144276477
-1.468057445818389,-0.6877348756676612,-1.2244748361394056,-0.819161255833562,-0.42675157173517525
