Real Training Data,Predicted Training Data,Difference
0.0086547593193417,-0.003925599,0.012580358477151912
0.0187253473823822,0.04710024,-0.028374891119643406
0.0037732168726787,0.011133067,-0.007359850437177715
0.0286523794973566,0.081142165,-0.052489785269431884
0.0060102694563315,-0.008825339,0.014835608833257921
0.0399764922943174,0.04921075,-0.009234257272237624
0.0051092649871336,-0.009111635,0.014220900374077416
0.0471894912184466,0.08838869,-0.04119919764387716
0.0092046143913574,0.004695706,0.0045089083218879476
0.0072290794341046,-0.019824274,0.027053353318401016
0.0352915661943467,0.04858505,-0.013293483613678658
0.004654360530011,0.025115363,-0.02046100276983565
0.004209823449201,0.01123295,-0.007023126344137776
0.0043957756862065,-0.0029198304,0.00731560606807677
0.0086872861749594,0.03337585,-0.024688565635019085
0.0076250558949899,0.009044059,-0.0014190027259398177
0.2241247001355552,0.31055886,-0.08643415539804467
0.0173646470250371,0.030015923,-0.01265127605779142
0.0059628266676108,0.032281525,-0.026318698765452706
0.0021371550575765,-0.0018026009,0.003939755977776848
0.001549525420545,0.013157077,-0.011607551713110549
0.0034229922267654,-0.005083807,0.008506799039528614
0.0089481625727323,0.01900997,-0.010061807555803924
0.0037816138174415,0.066502415,-0.06272080082632299
0.0045265284021453,-0.00936348,0.013890008314426336
0.0145911157440404,0.027447246,-0.012856130271031468
0.0030485350327684,0.023253076,-0.020204540745715944
0.0800272543100428,0.03132642,0.048700833704860155
0.0962830869639965,0.18382078,-0.08753769712795297
0.00772272893697,0.031969957,-0.024247228116691347
0.0068097941601943,-0.012067996,0.018877790125675104
0.00457497927137,-0.011233084,0.01580806317515952
0.0225727973929022,0.07527029,-0.05269749029964464
0.0258403338503292,0.031260543,-0.005420208721215448
0.0044744344194056,0.016308941,-0.011834506527650217
0.0033410460536161,0.052521057,-0.049180011373313376
0.00785425498886,0.04764896,-0.03979470387296785
0.0072074433030449,-0.015053086,0.02226052928584443
0.2038662858727924,0.1010338,0.10283248652253071
0.0054624630640497,0.17888778,-0.17342532141699887
0.0176896483179359,0.041152455,-0.023462806594726607
0.0141489311898098,0.040118136,-0.025969204322065353
0.0038623903326673,0.030294187,-0.026431797034295133
0.8695639422684368,0.63258296,0.23698097975546684
0.0052114124025605,0.024078421,-0.018867008892128678
0.0128016417582829,0.059383936,-0.04658229446808505
0.0060321454129949,0.0015937015,0.004438443871571102
0.0057900851630169,-0.03822305,0.04401313569774209
0.0066909250061648,0.020051025,-0.013360099848018397
0.0031488370104985,-0.0033610836,0.006509920577640986
0.3800557550425267,0.29766962,0.08238613572070358
0.0027468090179585,-0.0066472813,0.009394090366663792
0.0030110063906176,0.021409802,-0.01839879574818779
0.0174028423010696,0.07341162,-0.05600877885228504
0.0210702564502841,0.06863884,-0.04756858237732592
0.2603313097428126,0.093913026,0.1664182835887713
0.0024150783812112,0.025667153,-0.02325207491764363
0.3403506640348734,0.108931445,0.23141921944955007
0.0037776699057116,0.0015382096,0.002239460288573691
0.0077957344929071,0.029142357,-0.021346622916093298
0.0060015859402963,-0.009270512,0.01527209750788892
0.0524608915244679,0.09242127,-0.0399603793824573
0.0141286323913543,0.009501107,0.004627525354286887
0.004178478446029,0.024279512,-0.02010103401897115
0.0092636074250466,0.05038277,-0.04111916317288812
0.0069372198039857,0.048081093,-0.041143872732463733
0.0142381371685243,-0.0056084916,0.019846628768084084
0.0004610626908467,-0.0051246807,0.005585743388764638
0.4238971802273956,0.33335423,0.09054294553196102
0.0059246750886162,-0.023207448,0.029132123511524985
0.2046905685054048,0.08350756,0.12118300831186612
0.0141162264974096,0.037388496,-0.023272269603492955
0.0040037451694715,0.0034699365,0.000533808619807956
0.0067379369217668,0.10000161,-0.09326367389375825
0.4402926208528446,0.384501,0.05579161067332494
0.0195086117070667,0.040981032,-0.021472420247221784
0.3270192424367894,0.2739572,0.053062049538992795
0.0030443909276319,-0.0068913475,0.009935738395531222
0.003180036695614,0.0006527528,0.0025272838789369063
0.0053979184741171,0.037526034,-0.03212811534460467
0.1053766316144982,0.09225028,0.013126351532272401
0.0008717305023839,0.017234035,-0.016362304333908367
0.0099972552874236,0.0058519915,0.004145263812795152
1.0,0.8390285,0.1609715223312378
0.0078552061615937,0.025886334,-0.018031128317261433
0.0061911853556576,-0.011043675,0.01723486059951212
0.0049601107371555,-0.0025200918,0.007480202568839613
0.2346189319979917,0.14923275,0.08538618682739843
0.0095633731704087,0.0050386116,0.004524761579546425
0.004745875338267,0.115505315,-0.11075944002514014
0.0124328133525034,0.054578908,-0.04214609443529643
0.0086533569492857,0.0022547916,0.006398565391496851
0.0339775342735608,0.04157377,-0.007596236070696552
0.0703311681542474,0.094340704,-0.024009536227218506
0.0084402536085438,-0.0090029165,0.017443170123417305
0.0083626547825682,0.02406121,-0.015698555670942083
0.0305389859012756,0.048167504,-0.017628518468936955
0.0060417882314452,0.039032556,-0.03299076788513576
0.0046675895542059,0.011861004,-0.007193414381131167
0.0292677089916247,0.082815655,-0.053547945584200035
0.0201838305324075,0.04293243,-0.022748597887182496
0.0047113292730106,-0.0032043234,0.00791565262439381
0.0055309810358076,0.0061677173,-0.0006367362421960928
0.0067643502569085,-0.019352429,0.02611677887200173
0.0239076788980641,0.021070533,0.0028371463973202345
0.0026484459692624,0.018821098,-0.016172651941141807
0.0005405079707294,0.014292814,-0.013752305866798828
0.0030546993637537,0.019577838,-0.016523139116718863
0.0041277980116573,0.026621275,-0.02249347663843959
0.0060858439916175,0.02406875,-0.01798290644945687
0.004824621465542,-0.0073540285,0.012178649988510292
0.0019585794903076,-0.0015141293,0.003472708830956251
0.0046892399122082,0.034150444,-0.029461204058948875
0.0101725047987553,0.055665158,-0.04549265293659245
0.0135370151455549,0.038241453,-0.02470443832324469
0.005152953895429,-0.0008487776,0.0060017314876111595
0.0044856980931018,0.21590787,-0.21142217363007326
0.0085790506443111,-0.025262855,0.033841905637654456
0.0043789543590057,-0.0076968595,0.012075813897560846
0.0043639388373047,-0.0065498874,0.010913826196447002
0.0069974810679864,-0.0024098977,0.00940737881264201
0.0434209895610286,0.090316616,-0.046895626437716366
0.0043869062037074,-0.0020113066,0.006398212787588778
0.0149257039638293,0.06289757,-0.04797186646740315
0.0028838632532577,0.01241184,-0.00952797700677114
0.6856986859588317,0.49200472,0.1936939636020354
0.0728780398506275,0.09041146,-0.0175334220391163
0.0060920347440677,0.12584078,-0.11974874837513395
0.0186038462439722,0.035163693,-0.016559846886044127
0.1121145329689085,0.02880875,0.08330578275671596
0.0017929575542734,0.003068395,-0.001275437404699531
0.0620431011668752,0.08297568,-0.02093257697901027
0.0165245054162697,0.037908457,-0.021383951803330976
0.0120741775348847,0.028002597,-0.01592841985672068
0.7689702248210469,0.33995998,0.4290102457637349
0.0134718161162628,-0.002032064,0.015503880017687209
0.0064767373691549,0.029111125,-0.02263438720598319
0.0054487117078194,-0.011130936,0.016579648151625093
0.0079736769612305,-0.0035679266,0.011541603546904786
0.0239821315373054,0.05835647,-0.03437433982242437
0.0048110388002025,0.17653763,-0.1717265941419972
0.0053166927939894,0.012255408,-0.0069387150758264265
0.0075393456793135,0.036080383,-0.028541037085025946
0.0230580448699538,0.061063476,-0.038005431036895104
0.0597689050847319,0.020887487,0.03888141844809326
0.0053452320408392,0.015582167,-0.010236934571309085
0.8493736476230392,0.70673907,0.1426345795917282
0.0013044968206152,-0.009705283,0.011009779568360713
0.0088943877783457,0.03919225,-0.030297864082749728
0.2744645719877722,0.21608877,0.05837580016770383
0.0092566738229508,-0.0020333752,0.011290049026560266
0.0037986444839405,-0.001400061,0.005198705435650247
0.0252904360974857,0.03340777,-0.008117333999770007
0.003936095041212,0.005280353,-0.001344258087698065
0.0948714551683638,0.08162939,0.013242067134020083
0.8687303633450475,0.5445715,0.32415884444703724
0.1794518859602467,0.34903863,-0.16958674476370655
0.0054831195684905,0.023638971,-0.018155851581430918
0.0260147409234171,0.041348793,-0.015334051689135542
0.008265277457752,0.052547596,-0.04428231893726372
0.0049494120763225,-0.008583091,0.013532503275720541
0.0127284146685253,0.0018373802,0.010891034438098511
0.0052516065640279,0.014443941,-0.009192334850328332
0.0120115119175851,0.02385863,-0.011847117249494825
0.0126375380402658,0.06484345,-0.05220591542662644
0.0363630511004757,0.06871786,-0.03235480858494529
0.0090215116077121,0.03139358,-0.02237206853097122
0.0106856523264501,0.02997116,-0.019285507668152103
0.0014298026499597,0.009318195,-0.007888392633453234
0.0063110605577707,-0.011124782,0.017435842822003333
0.0044060831061181,0.027405255,-0.022999171436709508
0.0035307989167154,0.018007942,-0.014477142627340539
0.0079603818833734,0.06699323,-0.05903284720779405
0.0252465104122171,0.047674127,-0.02242761651086716
0.0005209957189574,0.0021556243,-0.0016346286110863928
0.3397584584033765,0.3892016,-0.0494431528770648
0.0925101749543734,0.22063342,-0.12812324241356177
0.0014507172717876,0.010411777,-0.008961059330480619
0.0034872289050117,0.015772559,-0.012285329843710377
0.0107250396170302,0.04484523,-0.03412019126036925
0.0038500149250281,-0.010773577,0.01462359172108294
0.0037884081987419,-0.008969881,0.012758288839248644
0.004922123784211,0.0067142323,-0.0017921084817382488
0.0034052146457801,0.00552731,-0.0021220954275956018
0.0092398839982659,0.060942523,-0.05170263918317255
0.0065773370964694,0.039610304,-0.03303296684191943
0.0156606779804984,0.012496762,0.003163916002825822
0.014506977605521,0.01743821,-0.002931232941449367
0.0072929827954101,0.00055935234,0.006733630457096043
0.0071482785298344,0.025107436,-0.017959157352257123
0.0090368543490929,0.036550485,-0.027513630248590052
0.655505917786708,0.5798306,0.07567533087646017
0.0027412747372882,-0.001478456,0.004219730698038779
0.0023474719499897,0.024238802,-0.02189133054262886
0.0040585778386612,0.0047794506,-0.0007208727567176755
0.0108243568870906,0.044078983,-0.03325462647939881
0.002492229058495,0.013102613,-0.010610384330997036
0.0161809623523261,0.00050958246,0.015671379892399494
0.0051203183053213,0.00579568,-0.0006753616811555983
0.0066166786575911,0.014049239,-0.007432560799062495
0.0079079566161132,0.022659458,-0.014751501603891836
0.0048102817236143,0.0019645765,0.002845705181236828
0.594592227538956,0.5981253,-0.003533051410781529
0.0089411364955097,-0.0068027005,0.01574383695546682
0.0125900820408128,0.005448289,0.007141792825248072
0.0735074580829075,0.1028549,-0.0293474419791767
0.0205297037663065,0.08604174,-0.06551203730682506
0.0039137069146151,0.01493495,-0.011021242662239606
0.603411792777553,0.8897727,-0.2863609204068037
0.0035845625327899,0.014561586,-0.010977023549191759
0.002370579553398,-0.011090271,0.013460850728305685
0.0032796232613734,0.011808224,-0.008528600761015057
0.0118384005124837,0.03036683,-0.01852843001529874
0.0027581539884695,-0.0043752715,0.007133425487626452
0.0168386657789095,0.016568504,0.0002701615050180496
0.0051597553902006,-0.009538971,0.01469872627786158
0.0326378237375974,0.0389914,-0.006353575371766153
0.0104509220005402,-0.019275911,0.029726833152903025
0.0167356952332322,0.08514685,-0.06841115660440283
0.24549674154084,0.2508817,-0.005384960166999964
0.0171987059990046,0.06983844,-0.05263973590935493
0.0097736372198922,-0.03051401,0.04028764651678628
0.0073154268135672,-0.03824205,0.045557476328814545
0.0065382760093588,0.04337921,-0.03684093392630633
0.0058658172108818,-0.024847098,0.03071291490575561
0.0509437049606563,0.0420286,0.00891510647327913
0.0261105522683374,0.103577994,-0.07746744154183945
0.0112361841944494,0.03678093,-0.025544746861096406
0.0067683490439885,-0.010411717,0.017180066041611944
0.0082333389878316,-0.012680523,0.020913862085346707
0.0063966681362183,0.020171843,-0.013775175332924614
0.0045794851473325,0.019857846,-0.015278361053133656
0.0041973565826452,0.02215489,-0.01795753341817496
0.0348472374366247,0.065897666,-0.031050428481248685
0.0282291147443599,0.07483981,-0.04661069330245788
0.0093012031370697,0.020747669,-0.011446465904087069
0.2534884511518124,0.04205177,0.2114366813587788
0.0700822403558358,0.042079724,0.028002515984402537
0.0152000868111777,0.038687266,-0.023487179598219426
0.0074429987916254,0.026555695,-0.01911269584805737
0.0080025342818683,0.028942086,-0.020939551520686786
0.0043254315847452,-0.0050138608,0.009339292346864494
0.0084362527890434,0.033873923,-0.025437670333839445
0.0586442520616971,0.0313539,0.027290353715272997
0.0048216002726605,-0.04041592,0.045237520589833505
0.1664368908735162,0.13171858,0.03471831491907895
0.0564927806350271,0.08041241,-0.02391962956461508
0.0033753248555937,0.018009476,-0.014634151508065206
0.0152085142422462,0.08118672,-0.06597820499651189
0.0119254399310827,0.009294383,0.002631056703257535
0.0055091731652266,0.009248383,-0.0037392101779931573
0.0182333288968645,0.021082394,-0.0028490649281896693
0.0362334426372057,0.07157346,-0.03534001597475948
0.0085413319708556,0.2558341,-0.24729277065975963
0.0714651601488871,0.049586914,0.021878245669154583
0.1071978692820242,0.09772747,0.009470399182098202
0.0059782080249787,0.0024800673,0.0034981407122612624
0.0325579668925895,0.061326362,-0.028768395300041265
0.0048133852295209,-0.006649174,0.011462559025697809
0.004223299412471,-0.009420447,0.013643746463996116
0.1959406583777633,0.20703015,-0.011089488936308345
0.0053477309016854,0.004685946,0.0006617850927979185
0.0033836994437325,-0.008135147,0.011518846836482285
0.007770611744701,0.0008066967,0.006963915031730266
0.0062650262363672,0.028976463,-0.02271143654506209
0.004961805775745,-0.0065631047,0.011524910464866246
0.0077850703832204,0.041769616,-0.033984545922607697
0.0047832230950048,0.01451651,-0.009733286974365471
0.0651269992978892,0.0494278,0.015699199417384596
0.0045304621517734,-0.007753767,0.01228422922492785
0.0061186970507049,0.012235947,-0.006117249902591762
0.2340683513519035,0.39125225,-0.15718389812739034
0.0111793688991878,0.042850263,-0.03167089451757932
0.0102612250290011,-0.016744189,0.027005413993368012
0.543060809612033,0.63141304,-0.08835223293328565
0.0039237308118849,0.02382543,-0.019901698568055133
0.1140624453008989,0.049691804,0.0643706415475229
0.004997231879022,0.030557983,-0.02556075074455512
0.6897071219545197,0.6523008,0.03740634690340272
0.0055715471302029,-0.011411764,0.016983310857867848
0.0025121000324625,-0.0011615232,0.003673623195781134
0.0046764407449217,0.023676865,-0.01900042405791567
0.0074999949723001,-0.00726112,0.014761114755224753
0.0088602898617812,0.035282783,-0.026422493348496355
0.0330094314782342,0.021004342,0.012005089935513406
0.0088374342784989,0.18618244,-0.1773450050487411
0.0066596521539159,0.11395424,-0.10729458643966244
0.008573111911987,0.025807656,-0.017234544435764616
0.0026129588933742,0.018166907,-0.015553948238297706
0.0092058175842171,0.051749624,-0.042543806727706884
0.0090951025007161,-0.04124955,0.05034465337971772
0.0188070801513925,0.04058545,-0.02177837067668291
0.0056895464083136,0.03446906,-0.028779514191490323
0.0059198592685471,0.06669154,-0.06077168091308971
0.2578381345926348,0.32866222,-0.07082408207072577
0.0149763285066408,0.015203632,-0.00022730390770017359
0.3655621212929515,0.29009983,0.075462291857603
0.0066648114530277,-0.017648198,0.024313009163541767
0.0046574538738157,0.0040575042,0.0005999496371175495
0.0042156249931501,0.016606681,-0.012391056055719987
0.0381371549071774,0.04192982,-0.0037926637826457485
0.0025838780064955,0.010053642,-0.007469764087639785
0.0072519441632785,-0.0070828423,0.014334786453679959
0.3149180652134859,0.2535874,0.06133067026071187
0.8239430172007811,0.47628498,0.34765803642685533
0.0038648200912208,0.0046029612,-0.0007381411509781439
0.0030659447456665,0.020941593,-0.017875648007267
0.0081802287949064,0.027128361,-0.018948132370617127
0.0153951829074324,0.072010614,-0.05661543107047669
0.004112710339033,-0.010615431,0.014728141111337535
0.0025090686774791,-0.0010263845,0.0035354532099307295
0.0052130261443351,-0.011202045,0.016415070929357838
0.0299009146392661,0.07989844,-0.04999752470847789
0.111471575768327,0.04208646,0.06938511607203413
0.008219202487941,0.03896124,-0.030742036671166206
0.0039362322295871,-0.0052171424,0.009153374632712864
0.002361601336409,-0.0034780279,0.005839629216600803
0.0076420225402471,0.040083267,-0.03244124425443445
0.0342837895371676,0.08617408,-0.051890288748526525
0.0126484501052378,0.037442856,-0.024794405431699914
0.006341317199834,0.039405786,-0.03306446830116926
0.0053566694864771,0.029790424,-0.024433754324004926
0.0058532365287852,0.043461718,-0.037608481136410264
0.0646654213884784,0.08054521,-0.01587978795972335
0.1868387990955237,0.12392398,0.06291481939591204
0.002761974938767,0.002519019,0.00024295599068884432
0.0075565389394421,0.03442105,-0.026864510118995245
0.0039997311392388,0.0027523562,0.0012473749080261836
0.0033794831876728,-0.008906461,0.012285944486138529
0.0264804050139839,0.05068364,-0.0242032349296158
0.0031827306688157,0.022394292,-0.019211561387744817
0.0250403935165005,0.07676465,-0.051724257126371354
0.0029027881355424,0.0029288903,-2.6102152333729034e-05
0.0049607702575659,-0.008551098,0.013511868663880749
0.0023911029343045,-0.011295654,0.013686756813946988
0.013702099506401,0.012474395,0.0012277041716803883
0.0057877092636032,-0.0025483295,0.008336038795749654
0.0159739400133342,0.021035276,-0.005061336340025022
0.0297010748738654,0.08552066,-0.0558195874934785
0.0014573653188212,0.019612439,-0.018155073657943478
0.011583205745858,0.03957472,-0.027991514219599917
0.0047678061702804,0.002616547,0.002151259122188512
0.0074068979247852,0.028299518,-0.020892620004768787
0.005676012521063,-0.003340967,0.009016979520593792
0.0106184320550991,0.053419314,-0.0428008822697567
0.0129563577266062,0.038950674,-0.02599431650921457
0.005034438382544,-0.0015008971,0.006535335492052515
0.0040473070514937,0.08951432,-0.08546701552741331
0.0019794300908939,-0.0031979457,0.005177375745286142
0.0026859004280696,0.008904047,-0.006218146882282725
0.6341523988444744,0.57956123,0.05459116532396657
0.2932953816632065,0.099072315,0.19422306686437457
0.0035581847650047,0.019099094,-0.015540909208631926
0.0059005441615512,0.020498075,-0.01459753042960862
0.0047821967227174,0.0387151,-0.03393290505578983
0.0164158247855601,0.0767848,-0.06036897222724584
0.0196477583191378,0.035339616,-0.01569185791993309
0.0037521142519664,0.017751493,-0.01399937830794342
0.0277890835395124,0.05381956,-0.026030475975010153
0.021519679469666,0.03834573,-0.016826052325168137
0.0080689334553895,-0.03488969,0.04295862403337336
0.0075650375052235,0.034382544,-0.026817506952688946
0.0070930810411881,0.062114753,-0.05502167178788676
0.017430557401459,0.022556938,-0.005126380829532363
0.0109146339513406,-0.0036698952,0.014584529183064385
0.0053619558118621,-0.0076447204,0.013006676187399972
0.0015706382033591,0.011281274,-0.009710636055731324
0.0043305543002903,0.0112390295,-0.0069084751668155656
0.0029094138259519,0.021283768,-0.018374354291475926
0.0112935655187844,0.019862212,-0.008568646721911554
0.003292724243085,-0.0071910843,0.010483808568398569
0.0118389807684996,0.05782827,-0.04598928913039185
0.0030038624330134,-0.0050113127,0.008015175096568544
0.0052096279374748,-0.017137505,0.022347133051553322
0.0215458560278345,0.046252333,-0.024706476599938784
0.3906779155727964,0.73558706,-0.34490914487871116
0.0057201780319354,-0.010640301,0.016360478842272465
0.0009928617402863,0.003938876,-0.0029460143521476295
0.0141928843127535,0.066046916,-0.05185403163563746
0.008396491533115,0.015442021,-0.007045529658005147
0.0181456970277273,0.025415324,-0.007269626646951504
0.0031553448205265,0.013368584,-0.010213239395114522
0.0046196264658703,0.0087469,-0.004127273198531708
0.0065620197603432,-0.005516745,0.012078764910432464
0.0158619069052227,0.06853435,-0.05267244498009606
0.151181600476431,0.09765782,0.053523778403925054
0.0061033726011074,0.00985875,-0.003755377205773551
0.2974846878287621,0.43104756,-0.13356287095572278
0.0046851313744282,0.046400137,-0.04171500587122686
0.0421502868101325,0.028804608,0.013345679120751852
0.0029066964799159,0.024776213,-0.021869516391158778
0.0253691486898246,0.031131513,-0.005762364726942519
0.1128601091064431,0.089770325,0.02308978457822579
0.0074880992158685,0.009829171,-0.0023410717860426634
0.0026116937116933,0.025983788,-0.023372094361369597
0.0020208193155394,-0.0032744482,0.0052952675315008566
0.0593381772841328,0.0795634,-0.020225224355328718
0.0713768860349127,0.08731758,-0.0159406924596361
0.0114668415499358,-0.0006194934,0.012086334974828226
0.0645368321840245,0.34373227,-0.2791954354341548
0.7380418566467798,0.73964155,-0.0015996905562841723
0.0051542170446895,0.002110459,0.00304375813422426
0.0058276615670465,0.15456998,-0.14874232191531434
0.0508102531904647,0.07855322,-0.027742968929343498
0.2231648865667118,0.23940155,-0.01623666253416406
0.0078770567130025,-0.008944832,0.016821888501542384
0.00581793033831,0.08612027,-0.08030233985431313
0.0018603444840948,0.007334776,-0.005474431738611041
0.0036451682920435,0.02820962,-0.024564450932028
0.0017449223150146,0.008745275,-0.007000353122817279
0.0102774711812369,0.0012747422,0.009002728995167412
0.0008047216027515,0.0009398684,-0.00013514678780865018
0.2367766785225571,0.15840939,0.07836729164931186
0.0034308394018179,-0.0071481243,0.010578963679409605
0.2767328760832598,0.106342725,0.17039015062749885
0.003349076146502,0.006336786,-0.002987709706407088
0.0149785550231572,0.04569047,-0.030711914420640866
0.0206433191136769,0.066200815,-0.04555749602752412
0.0052533483482859,0.019545443,-0.01429209500775124
0.0061673440484953,0.29851002,-0.29234267096233846
0.008481356261917,-0.012683682,0.0211650384056052
0.008968391252685,0.045760043,-0.036791651712727136
0.2112525862333276,0.15416601,0.05708657323093197
0.0044465526605458,0.0041685477,0.00027800497063109643
0.0058524327065284,0.03140854,-0.025556108197993543
0.0,0.008918367,-0.008918367326259613
0.0058144000241256,-0.0066989884,0.012513388402173543
0.0037189116165753,0.013771646,-0.010052734108198107
0.0036561088109007,0.0068675056,-0.0032113967990884664
0.0023190282268973,0.005670525,-0.003351496906712472
0.0114541917655466,0.062040992,-0.05058680031561871
0.0019312129500119,0.016952,-0.015020787608364412
0.0044637642124577,-0.0074788556,0.011942619762746853
0.0070701106261549,-0.00090587884,0.007975989468031883
0.7854724599911014,0.7930083,-0.00753586749302948
0.0131127606038374,0.046440445,-0.03332768428284702
0.0029532826034501,0.018687315,-0.01573403268175574
0.0129117887802902,0.020925246,-0.008013457398813652
0.0085343617851932,-0.020980678,0.029515040283938164
0.0261903125733776,0.028710283,-0.002519970765645991
