Wo,Vds,Temp,Nd,Mod index
0.0,0.06,1.0,1.0,0.05417631625860974
0.0,0.06,0.5,0.4736842105263157,0.07266503871382879
0.0,0.06,0.5,1.0,0.06983257419771795
0.0,0.06,1.0,0.4736842105263157,0.044791001816894035
0.0,0.06,0.5,0.0,0.0011633166261853269
0.0,0.08,0.0,1.0,0.046945519362812854
0.0,0.08,0.0,0.05263157894736841,0.002307345604703949
0.0,0.08,0.5,0.05263157894736841,0.010294343548021874
0.0,0.08,0.5,0.0,0.0005018877291641363
0.0,0.08,0.0,0.0,0.0004908853720690276
0.0,0.08,0.0,0.4736842105263157,0.13983296559294475
0.0,0.08,0.5,0.4736842105263157,0.09497555129565337
0.0,0.08,1.0,0.05263157894736841,0.0023865265821832898
0.0,0.1,0.0,0.05263157894736841,0.0020342055907422753
0.0,0.08,1.0,0.0,0.002508048729094699
0.0,0.1,0.0,1.0,0.05192658415996345
0.0,0.1,0.0,0.4736842105263157,0.02637398278406114
0.0,0.1,0.0,0.0,0.35540849721521384
0.0,0.08,1.0,0.4736842105263157,0.1498291334758715
0.0,0.08,1.0,1.0,0.066597067685026
0.0,0.1,0.5,0.05263157894736841,0.006078177786154606
0.0,0.1,0.5,1.0,0.0959720215114427
0.0,0.1,1.0,0.0,0.002280996897143616
0.0,0.1,1.0,0.05263157894736841,0.0018228744556682704
0.0,0.1,0.5,0.4736842105263157,0.023200842623241923
0.0,0.1,0.5,0.0,0.0007466091055408639
0.0,0.1,1.0,0.4736842105263157,0.01627758288252799
0.0,0.1,1.0,1.0,0.06509125428511098
0.0,0.12,0.0,1.0,0.08679966776967875
0.0,0.12,0.0,0.05263157894736841,0.28576935719111296
0.0,0.12,0.5,0.05263157894736841,0.004026113154261373
0.0,0.12,0.0,0.4736842105263157,0.020606109712702204
0.0,0.12,0.0,0.0,0.01995131154848742
0.0,0.12,0.5,0.4736842105263157,0.023272655290561692
0.0,0.12,0.5,1.0,0.031351826208175095
0.0,0.12,0.5,0.0,0.0003768373981282406
0.0,0.12,1.0,1.0,0.057534224260885905
0.0,0.12,1.0,0.05263157894736841,0.2505312713476947
0.0,0.12,1.0,0.0,0.00179277637021206
0.0,0.12,1.0,0.4736842105263157,0.03150950005653564
0.0,0.14,0.0,1.0,0.05019282210506284
0.0,0.14,0.0,0.05263157894736841,0.014216208462585717
0.0,0.14,0.0,0.0,0.009183284986917511
0.0,0.14,0.0,0.4736842105263157,0.03798974795932391
0.0,0.14,0.5,0.05263157894736841,0.002983958523562785
0.0,0.14,0.5,1.0,0.07703906928380584
0.0,0.14,0.5,0.0,0.0002979232117839504
0.0,0.14,1.0,0.05263157894736841,0.01631151155274757
0.0,0.14,0.5,0.4736842105263157,0.05340162516411943
0.0,0.14,1.0,0.0,0.0010519388978913887
0.0,0.14,1.0,1.0,0.06644127357079108
0.0,0.14,1.0,0.4736842105263157,0.058339188706069876
0.0,0.16,0.5,0.05263157894736841,0.0021562623165487563
0.0,0.16,0.0,1.0,0.07910305377119278
0.0,0.16,0.0,0.0,0.005040277734015471
0.0,0.16,0.5,1.0,0.038422821449250966
0.0,0.16,0.0,0.05263157894736841,0.008956254027090915
0.0,0.16,0.0,0.4736842105263157,0.15125072848175522
0.0,0.16,0.5,0.0,0.00035512877178804246
0.0,0.16,0.5,0.4736842105263157,0.0904865605374828
0.0,0.16,1.0,0.05263157894736841,0.00825344586393535
0.0,0.16,1.0,0.4736842105263157,0.03963386733065685
0.0,0.16,1.0,1.0,0.037405150220080244
0.0,0.18,0.0,1.0,0.056633601310529705
0.0,0.18,0.0,0.0,0.004465281150725441
0.0,0.18,0.0,0.4736842105263157,0.018404200313714154
0.0,0.18,0.0,0.05263157894736841,0.00512065774373213
0.0,0.16,1.0,0.0,0.0009212293279718903
0.0,0.18,0.5,0.0,0.01486116493130596
0.0,0.18,0.5,0.05263157894736841,0.002251189590293426
0.0,0.18,0.5,0.4736842105263157,0.019047159894481597
0.0,0.18,0.5,1.0,0.08791964692241704
0.0,0.18,1.0,0.05263157894736841,0.005226137460046969
0.0,0.18,1.0,1.0,0.07384661788520511
0.0,0.18,1.0,0.0,0.0009179134933358267
0.0,0.18,1.0,0.4736842105263157,0.028952124850296787
0.0,0.2,0.0,0.05263157894736841,0.004333946613418558
0.0,0.2,0.0,0.0,0.0035158775528375363
0.0,0.2,0.0,0.4736842105263157,0.029548606529701447
0.0,0.2,0.5,1.0,0.06233699918137943
0.0,0.2,0.0,1.0,0.039250403796528936
0.0,0.2,0.5,0.05263157894736841,0.04543696589632207
0.0,0.2,0.5,0.0,0.03959766637939999
0.0,0.2,0.5,0.4736842105263157,0.05438151585471676
0.0,0.2,1.0,0.05263157894736841,0.004863398671521947
0.0,0.2,1.0,1.0,0.07309532338411098
0.0,0.2,1.0,0.4736842105263157,0.07545394003804182
